smiles,ld50_zhu
CCCCC(O)c1ccccc1,1.4809999999999999
C=C(OP(=O)(OC)OC)c1ccc(Cl)cc1Cl,2.102
COP(=O)(OC)OC(=C(Br)Br)c1ccc(Cl)cc1Cl,3.403
CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,3.511
CCOP(=O)(OCC)OC(=C(Br)Br)c1ccc(Cl)cc1Cl,3.7910000000000004
Cc1ccc(CO)cc1,1.496
CC(O)c1cc(N)cc(C(F)(F)F)c1,2.3680000000000003
Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1,1.923
COC(=O)c1ccccc1OC,1.641
Cc1c(O)cccc1O,2.793
NC(=O)c1ccccc1Cl,2.095
ClCc1ccccc1CCl,1.8880000000000001
Cc1ccccc1NC(=S)NN,2.957
Cc1ccccc1N=C=O,1.92
CS(=O)(=O)c1ccc(N)c(Cl)c1,1.335
Oc1ccc(Br)cc1Br,3.702
COP(=S)(OC)Oc1cc(Cl)c([N+](=O)[O-])c(Cl)c1,2.6460000000000004
Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-],2.5469999999999997
COC(=O)c1cc(C(=O)OC)cc([N+](=O)[O-])c1,1.379
N#Cc1ccc([N+](=O)[O-])cc1,3.693
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,2.545
CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,2.562
Cc1cccc(C#N)c1,1.5919999999999999
CC(COc1ccc(Cl)cc1Cl)C(=O)O,2.4930000000000003
Cc1ccc(N=C=O)cc1,1.92
CCc1ccc(C)cc1,1.3940000000000001
C=Cc1ccc(C)cc1,1.719
O=C(O)CNC(=O)c1ccc(Cl)cc1,1.9809999999999999
COP(=S)(OC)OC1CCCCC1,1.8880000000000001
COP(=O)(Oc1ccc([N+](=O)[O-])c(Cl)c1)SC,3.4739999999999998
Cc1cccc(I)c1,1.9780000000000002
N#Cc1cccc(C#N)c1,2.173
CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,2.1519999999999997
CN(C)C(=N)Nc1cccc(Cl)c1,2.597
CON=C(C)C(=NOC(=O)N(C)Sc1ccc(C(C)(C)C)cc1)C(=O)N(C)C,4.1339999999999995
Cc1ccc(C)c(C#N)c1,1.641
Cc1cc(Cl)ccc1OC(C)C(=O)N(C)C,2.48
CCCOCN(C(=O)CCl)c1c(C)cccc1OCC,2.155
Nc1ccc(Cl)c([N+](=O)[O-])c1,2.635
CC(=O)OC(C(=O)NC(N)=O)c1ccccc1,2.051
CCCCOc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.73
ClP(Cl)c1ccccc1,2.952
CCOC(=S)c1ccc(Cl)cc1,2.305
O=NN(CCCl)C(=O)NCCS(=O)(=O)NCc1ccccc1,3.145
CNC(=O)Oc1ccccc1OC(CCl)OC,3.865
NCCNCCNCc1ccccc1O,1.959
CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N=S(C)C)cc1[N+](=O)[O-],2.3080000000000003
CC(C)COC(=O)CCCOc1ccc(Cl)cc1Cl,3.0069999999999997
NC1CCCCC1N,1.399
Cc1cc(O)c(C)c(C)c1O,1.6769999999999998
O=P(O)(O)Oc1ccccc1,1.881
N#Cc1cccc([N+](=O)[O-])c1C#N,2.088
CCCCN(CCCC)C(=O)SCc1ccccc1,1.6980000000000002
CN(C)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.341
CC(=NO)C(C)(O)C#Cc1ccccc1,1.8130000000000002
CCOP(=O)(OCC)Oc1ccc(S(C)(=O)=O)c(C)c1,4.598
CC(C)(OO)c1cccc(C(C)(C)OO)c1,2.1790000000000003
Cc1cc(O)ccc1S(C)=O,1.6869999999999998
CCCNC(=O)C(C)Nc1ccc(OCC)cc1,1.921
CCC(C)(C)c1ccc(OCCCCN)c(C(C)(C)CC)c1,2.582
CCCCCCCCCCCCCCCCCC(O)c1ccc(C(=O)O)c(Cl)c1,1.929
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.1959999999999997
CC(C)CNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.4219999999999997
CCN(CC)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.0180000000000002
CNC(=O)Oc1ccc(NC(C)=O)cc1,2.419
Cc1cc(O)ccc1S(C)(=O)=O,1.425
COC(=O)c1c(Cl)c(Cl)c(C(=O)N(C)OC)c(Cl)c1Cl,2.489
CCOC(=O)C(CC)(C(=O)OCCN(CC)CC)c1ccccc1,1.9569999999999999
CCOC(=O)C(CC)(CC(=O)OCCN(CC)CC)c1ccccc1,3.339
N#CC1CCCCC1,3.135
CC(C)Nc1ccccc1,2.383
CCOP(=O)(OCC)N(C)c1ccccc1,3.773
CC(O)COc1ccccc1,1.7309999999999999
CCCCOC(=O)COC(=O)COc1ccc(Cl)cc1Cl,2.7769999999999997
CCC(C)(O)Cc1ccccc1,1.6130000000000002
CCO[Si](OCC)(OCC)c1ccccc1,1.931
CCCN(CCC)C(=O)SCc1ccccc1,2.14
COP(=O)(OC)OC(=C(Cl)Br)c1ccc(Cl)cc1Cl,3.5839999999999996
CC(C)(C(N)=O)c1ccccc1,1.995
CS(=O)(=O)c1ccc(O)cc1,1.736
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,2.504
CC(=Cc1ccccc1)CNN=C(C)C(=O)O,2.533
CC(C)c1cccc(C(C)(C)O)c1,1.473
CCCC(C)CCOC(=O)c1ccccc1C(=O)OCCC(C)CCC,1.0090000000000001
CCS(=O)Cc1ccccc1OC(=O)NC,3.2060000000000004
CCS(=O)(=O)Cc1ccccc1OC(=O)NC,2.7060000000000004
N#Cc1ccc(N)cc1,2.6210000000000004
ClC(Cl)(Cl)c1cccc(C(Cl)(Cl)Cl)c1,2.029
CCOP(=O)(OCC)Oc1ccc(N)cc1,2.39
C=CCc1ccc(OC(=O)NC)c(OC)c1,2.947
CC=Cc1ccc(OC(=O)NC)c(OC)c1,2.6460000000000004
COP(=S)(OC)Oc1cc(C)ccc1C(C)C,2.563
C=CCc1ccc(OP(=S)(OC)OC)c(OC)c1,3.062
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,1.89
CC=Cc1ccc(OP(=S)(OC)OC)c(OC)c1,3.062
COP(=S)(OC)Oc1cc(C(C)C)ccc1C,2.563
NCCNCc1ccccc1O,1.652
CCC(C)NCC(O)c1ccc(N)cc1,2.506
N#CC1(O)CCCCC1,4.0969999999999995
N#Cc1ccc(Cl)c([N+](=O)[O-])c1,1.95
Cl[Si](Cl)(Cl)CCc1ccccc1,1.9280000000000002
CCCCCCCCc1ccccc1O,1.867
CC(Cl)=CC(=O)Nc1ccc(O)cc1,2.127
CC(C)=CC(=O)Nc1ccc(O)cc1,1.992
CCCCOC(=O)Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3.0210000000000004
N#CC=CS(=O)(=O)c1ccc(Cl)cc1,2.174
CCOc1ccc(N(N=O)C(C)=O)cc1,3.9960000000000004
O=C=NCc1ccc(CN=C=O)cc1,1.621
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,2.2880000000000003
CNN=Nc1ccccc1,2.508
CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,1.9369999999999998
N#CCCNc1ccccc1,1.493
CCOc1ccc(NC(=O)CC(C)O)cc1,1.504
CCC(=O)c1ccc(OCC(O)CO)c(OC)c1,2.191
N#Cc1cc([N+](=O)[O-])ccc1Cl,1.756
NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,1.892
Oc1ccccc1S,2.8510000000000004
N#CSc1ccc(C(=O)O)cc1,3.3339999999999996
CC(CO)c1ccccc1,1.7719999999999998
CC(C)(O)C(=O)c1ccc(OCCO)cc1,1.74
CCCCCCOc1ccc(NNC=O)cc1,2.5180000000000002
CNC(=O)ON=C(SC)c1ccc(Cl)cc1,2.5869999999999997
CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,1.831
CC(O)C1CCCCC1,1.786
CCN(CC)CCOCc1cc(Br)ccc1OC,3.158
ClCc1c(Cl)cc(Cl)cc1Cl,1.874
CCCCCOc1c(Br)cc(Br)cc1COCCN(CC)CC,3.11
CNC(C)Cc1ccc(Cl)cc1,3.2230000000000003
CCCCCOc1ccc(Br)cc1COCCN(CC)CC,3.0660000000000003
CC(C)CCCCCOC(=O)CCCOc1ccc(Cl)cc1Cl,2.859
N#Cc1cc([N+](=O)[O-])ccc1N,1.6230000000000002
Cc1cccc(C)c1N(COC(C)C)C(=O)CCl,2.4419999999999997
O=[N+]([O-])c1ccc(O)c(CNCCCl)c1,3.965
COc1ccc([N+](=O)[O-])cc1CNCCCl,3.9410000000000003
CCOc1ccc([N+](=O)[O-])cc1CNCCCl,4.015
CNC(=O)Oc1c(C(C)C)ccc(C)c1Cl,2.985
CNC(=O)OC1CC(C)CCC1C(C)C,2.931
O=S(=O)(O)c1ccccc1O,1.962
Nc1c(Cl)cc(C(=O)O)cc1Cl,1.649
CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O,2.248
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,1.78
Cc1ccc(S(=O)(=O)C=CC#N)cc1,2.158
N#CC(Cl)CS(=O)(=O)c1ccccc1,2.6289999999999996
CCN(CC)c1ccc(C=O)c(O)c1,1.932
Cc1cc(O)c(C(C)(C)C)cc1C,2.238
CCC(=O)Nc1cccc(OC(=O)NC)c1,2.347
CCCCCCOC(=O)Oc1ccccc1C(=O)O,1.8880000000000001
CC(C)c1cccc(OC(=O)N(C)C(=O)CCl)c1,2.984
CC(=O)Oc1ccc(Br)cc1C(=O)O,2.36
NC(=O)c1c(F)cccc1F,1.6780000000000002
CC(C)(C)c1ccc(CCC=O)cc1,1.848
CCOC(=S)C=Cc1ccc(Cl)cc1,2.378
CCOC(=S)C=Cc1ccc(OC)cc1,2.378
CCOC(=S)C=Cc1ccc(OC)c(OC)c1,2.411
CCCOc1cc(C=CC(=S)OCC)ccc1OC,2.461
CCOC(=S)C=Cc1cc(OC)c(OC)c(OC)c1,2.449
CCOC(=S)C=Cc1ccc([N+](=O)[O-])cc1,2.388
CCOC(=S)C=Cc1ccc(N(C)C)cc1,3.293
COP(=S)(OC)Oc1cc(C)c(Cl)cc1C(C)C,2.7910000000000004
CCCOc1ccc(C=CC(=O)OCC)cc1OC,2.432
CCCOc1ccc(C(O)=S)c(CC)c1OC,2.42
CCN(CCO)c1ccc(N=O)c(C)c1,2.792
C=C(C)C1CCC(C)(OP(=S)(OC)OC)CC1,2.7460000000000004
CCCOc1ccc(C=CC(=S)OCC)cc1OC,2.443
COP(=S)(OC)OC1CC(C)CCC1C(C)C,2.573
CC(C)Cc1ccc(CC(=O)O)cc1,1.922
CC(=Cc1ccccc1)CC(=O)NCCO,2.2030000000000003
CCC(C)(O)c1ccccc1,2.031
CC(=O)Nc1ccc(CC(=O)O)cc1,1.1159999999999999
CC(=Cc1ccccc1)CC(=O)N(CCO)CCO,2.244
O=P(O)(O)c1ccccc1,1.8980000000000001
CCc1c(Cl)ccc(O)c1Cl,1.926
CCN(CC)C(=O)CC(C)=Cc1ccccc1,2.003
Cc1ccc(S(=O)(=O)NN)cc1,2.818
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.24
CCNC(=O)C=Cc1cccc(Br)c1,1.758
COC(=O)C(C)N(OC)c1c(C)cccc1C,2.622
CCCCc1ccc(O)cc1O,2.522
CCCCCCCc1ccc(O)cc1O,2.205
NCCNc1ccc(N)cc1,2.9010000000000002
CC(=O)CNC(C)(C)Cc1ccccc1,2.96
C=C(C)C(=O)Nc1ccc(O)cc1,2.2030000000000003
CC(=O)OCCN(CCOC(C)=O)c1ccccc1,2.0909999999999997
CCCC(=O)c1ccc(N)cc1,3.2880000000000003
COc1cc(C=CC(N)=O)ccc1O,1.587
CCN(CC)C(=O)c1cccc(OC)c1O,2.031
CCN(CC)C(=O)c1ccc(OC)cc1O,2.05
CC(=O)OCc1ccc(C(C)C)cc1,2.123
Cc1cccc(C(=O)Cl)c1,1.653
Oc1c(I)cc(I)c(O)c1I,1.774
CC(C)COC(=O)COc1ccc(Cl)cc1Cl,2.966
Cc1c([N+](=O)[O-])cc(N)cc1[N+](=O)[O-],2.313
CCCCN(N=O)c1ccc(N(CCCC)N=O)cc1,2.03
CCSCCOc1ccc([N+](=O)[O-])cc1,2.44
N#CCC(=O)c1ccc(N)cc1,1.85
COc1ccc(SC#N)c([N+](=O)[O-])c1,1.774
CCC1CCCC(CC)C1N,2.995
Nc1cc(Cl)c(N)cc1Cl,2.005
CC(=O)CC(=O)Nc1ccc(Cl)cc1C,1.8090000000000002
C=C(Cl)C(=O)Nc1ccc(OC)cc1,3.412
CCO[Si](C)(C)c1ccccc1,1.865
CCOc1ccccc1C(=O)NN=C(C)C(=O)O,2.693
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])c(Cl)c1,4.792
C=CCOC(=O)C=Cc1ccccc1,2.093
COC(=O)Nc1ccc(S(=O)(=O)NN)cc1,2.846
O=C(Cl)Oc1ccccc1,1.949
COC(OC)c1ccccc1[N+](=O)[O-],1.761
CCN(Cc1ccccc1)N=O,2.8169999999999997
CC(=O)C(C)=Cc1ccccc1,1.5919999999999999
CCOCN(C(=O)CO)c1c(C)cccc1CC,2.02
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,3.0460000000000003
CCCCOCCCOC(=O)COc1ccc(Cl)cc1Cl,2.826
O=CNC(Nc1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,2.129
CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,2.867
CC1(C)CCC(NC(=O)C(N)CCC(=O)O)CC1,2.253
CN=NNc1ccc(C)cc1,2.593
Oc1cc(Cl)c(Br)cc1Cl,2.253
CC(C)(C)c1cc(O)ccc1O,2.376
C#CC(C)N(C(=O)CCl)c1ccccc1,2.278
OCNC(=S)c1c(Cl)cccc1Cl,2.072
CCCCOC(CBr)c1ccccc1,3.012
CCC(C)OC(CBr)c1ccccc1,3.012
NC(=O)COc1ccc(Cl)cc1Cl,2.263
CCCCC(CC)COC(CBr)c1ccccc1,3.0980000000000003
CCC(C)OC(CBr)c1cccc(Cl)c1,3.0669999999999997
CCCCC(CC)COC(CBr)c1cccc(Cl)c1,3.1430000000000002
CCCCC(CC)COC(CBr)c1ccc(Cl)c(Cl)c1,3.1839999999999997
CCCCCOC(CBr)c1ccc(C(C)C)cc1,3.0980000000000003
C#CC(C)(O)C(O)c1ccccc1,2.383
CCCCCCCCCCCCOC(CBr)c1ccc(C(C)C)cc1,3.216
CCCCCCCCOC(CBr)c1ccc(C(C)(C)C)cc1,3.17
C=Cc1ccccc1Cl,1.527
CCCCCCc1ccc(C(CBr)OCC(CC)CCCC)cc1,3.201
CCCCOC(=O)c1ccccc1O,2.0580000000000003
CCCCCCCCc1ccc(C(CBr)OCCCC)cc1,3.17
CC(C)c1cccc(C(C)C)c1O,2.552
C=C(C)c1cccc(C(C)(C)N=C=O)c1,1.8119999999999998
OCCOc1cc(Cl)c(Cl)cc1Cl,2.207
Cc1c(Cl)cccc1CC(Cl)C#N,2.331
CCC(C)OC(CBr)c1ccc(Cl)cc1,3.0669999999999997
CCN(CC)S(=O)(=O)c1ccc(OP(=S)(OC)OC)cc1Cl,3.89
CCOP(=O)(OCC)OC(=C(Cl)Br)c1ccc(Cl)cc1Cl,4.356
CCC(C)c1ccccc1OC(N)=O,2.673
COc1ccc([N+](=O)[O-])cc1CNCCBr,4.16
CC(O)CNC(C)(C)Cc1ccccc1,2.773
CCOc1ccc([N+](=O)[O-])cc1CNCCBr,4.084
O=[N+]([O-])c1ccc(O)c(CNCCO)c1,3.965
COc1ccc([N+](=O)[O-])cc1CNCCO,3.877
CCOc1ccc([N+](=O)[O-])cc1CNCCO,3.983
CCN(CCC(=O)OC)c1ccccc1,1.9269999999999998
CC(=O)OCc1ccc(C)cc1,1.516
CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,1.527
CN=CNc1ccc(Cl)cc1C,2.84
Cc1cc(Cl)ccc1NC=O,2.478
COP(=S)(OC)Oc1ccc(C#N)c(C)c1,2.41
CCN(CC)CCCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.338
Cc1cc(S(=O)(=O)O)cc(C)c1O,1.883
O=C=Nc1ccccc1C(F)(F)F,1.4269999999999998
Nc1ccc(OC(F)(F)C(F)F)c(N)c1,2.3209999999999997
CC(=O)OCCN(CCC#N)c1ccccc1,2.05
CCC(=O)c1c(O)cc(O)cc1O,1.8840000000000001
